sucklingID,date,time,latitude,longitude,denname,remarks,mother,cub1,cub2,cub3,allosuckling1,allosuckling2,observer
su03514,2012-09-19,9:05,,,den Simple,,S-084,S-195,,,,,
su03515,2012-09-19,9:05,,,den Simple,,S-105,S-193,S-194,,,,
su03516,2012-09-20,7:59,-3.16230,35.56533,,,L-275,L-405,,,,,
su03517,2012-09-21,6:58,,,den Argos 4,,A-194,A-326,A-327,,,,
su03518,2012-09-21,6:58,,,den Argos 3,,A-227,A-318,A-319,,,,
su03519,2012-09-21,6:58,,,den Argos 3,,A-230,A-331,A-332,,,,
su03520,2012-09-21,6:58,,,den Argos 4,,A-233,A-316,,,,,
su03521,2012-09-21,15:45,,,den Sobai,,S-127,S-177,,,,,
su03522,2012-09-21,15:45,,,den Sobai,,S-153,S-190,S-191,,,,
su03523,2012-09-23,6:58,,,den Argos 4,,A-194,A-326,A-327,,,,
su03524,2012-09-23,6:58,,,den Argos 3,,A-233,A-316,,,,,
su03525,2012-09-23,10:04,-3.20462,35.52134,,,F-130,F-179,,,,,
su03526,2012-09-24,7:34,-3.15773,35.58531,,,M-279,M-361,,,,,
su03527,2012-09-24,7:48,,,den Sobai,,S-153,S-190,S-191,,,,
su03528,2012-09-24,8:06,,,den Simple,,S-105,S-193,S-194,,,,
su03529,2012-09-24,8:16,-3.20555,35.57398,,SU S-184 or S-185,S-129,cub,,,,,
su03530,2012-09-24,8:44,-3.19609,35.56248,,,S-138,S-180,S-181,,,,
su03531,2012-09-24,8:45,,,den Sobai,,S-153,S-190,,,,,
su03532,2012-09-25,7:20,,,den Lestat,,L-258,L-423,,,,,
su03533,2012-09-26,7:37,,,den Lestat,,L-205,L-413,L-414,,,,
su03534,2012-09-26,7:37,,,den Lestat,,L-258,L-423,,,,,
su03535,2012-09-26,7:37,,,den Lestat,,L-320,L-425,L-426,,,,
su03536,2012-09-27,8:33,,,den Folepi,,F-129,F-181,F-182,,,,
su03537,2012-09-28,7:18,,,den Sobai,,S-128,S-186,,,,,
su03538,2012-09-28,7:18,,,den Sobai,,S-153,S-190,S-191,,,,
su03539,2012-09-28,9:04,,,den Simple,,S-084,S-195,,,,,
su03540,2012-09-29,6:56,,,den Lemburis 2,,L-292,L-424,,,,,
su03541,2012-09-29,9:04,,,den Simple,,S-084,S-195,,,,,
su03542,2012-09-30,7:23,,,den Lestat,,L-292,L-424,,,,,
su03543,2012-10-01,7:19,-3.16528,35.56239,,,L-136,L-403,,,,,
su03544,2012-10-01,7:28,,,den Lestat,,L-320,L-425,L-426,,,,
su03545,2012-10-02,6:43,,,den Lestat,cub of L-255 8 days old,L-255,L-427,,,,,
su03546,2012-10-03,7:00,,,den Lestat,,L-258,L-423,,,,,
su03547,2012-10-03,8:14,-3.20084,35.56751,,,S-086,S-182,S-183,,,,
su03548,2012-10-05,7:16,,,den Lestat,,L-258,L-423,,,,,
su03549,2012-10-06,6:33,,,den Nama,,N-134,N-208,,,,,
su03550,2012-10-06,6:43,,,den Lestat,,L-255,L-427,,,,,
su03551,2012-10-06,6:43,,,den Lestat,,L-258,L-423,,,,,
su03552,2012-10-07,6:48,,,den Nama,,N-089,N-214,,,,,
su03553,2012-10-07,7:04,,,den Morast,,M-180,M-382,,,,,
su03554,2012-10-07,7:27,-3.17267,35.57483,,,L-265,L-412,,,,,
su03555,2012-10-07,7:54,-3.16826,35.56379,den Lestat,,L-258,L-423,,,,,
su03556,2012-10-07,8:18,,,den Simple,,S-084,S-195,,,,,
su03557,2012-10-07,8:18,,,den Simple,,S-105,S-193,S-194,,,,
su03558,2012-10-07,8:21,-3.16267,35.54720,,,L-300,L-405,,,,,
su03559,2012-10-08,7:14,,,den Lestat,,L-160,L-422,,,,,
su03560,2012-10-08,7:14,,,den Lestat,,L-258,L-423,,,,,
su03561,2012-10-09,6:57,,,den Lestat,,L-320,L-425,L-426,,,,
su03562,2012-10-10,17:25,,,den Lestat,,L-258,L-423,,,,,
su03563,2012-10-11,7:15,,,den Lestat,,L-258,L-423,,,,,
su03564,2012-10-11,7:20,,,den Nama,,N-089,N-214,,,,,
su03565,2012-10-14,6:39,,,den Nama,,N-089,N-214,,,,,
su03566,2012-10-14,7:50,,,den Lestat,,L-160,L-422,,,,,
su03567,2012-10-14,9:15,,,den Lestat,,L-255,L-427,,,,,
su03568,2012-10-15,6:35,,,den Nama,,N-089,N-214,,,,,
su03569,2012-10-18,7:10,,,den Lestat,,L-160,L-422,,,,,
su03570,2012-10-18,7:10,,,den Lestat,,L-335,L-417,L-419,,,,
su03571,2012-10-19,7:03,-3.16830,35.60461,,,M-243,M-365,M-366,,,,
su03572,2012-10-20,6:50,,,den Morast 2,,M-180,M-382,,,,,
su03573,2012-10-20,6:50,,,den Morast 2,,M-242,M-385,M-386,,,,
su03574,2012-10-22,7:38,,,den Simple,,S-105,S-193,S-194,,,,
su03575,2012-10-23,7:53,-3.19899,35.57375,,,S-128,S-186,,,,,
su03576,2012-10-23,7:53,,,den Simple,,S-084,S-195,,,,,
su03577,2012-10-23,7:53,,,den Simple,,S-105,S-193,S-194,,,,
su03578,2012-10-26,7:26,-3.20432,35.57465,,,S-125,S-188,S-189,,,,
su03579,2012-10-26,8:20,-3.19238,35.56278,,,S-138,S-180,S-181,,,,
su03580,2012-10-27,7:50,-3.20221,35.57843,,,S-125,S-188,S-189,,,,
su03581,2012-10-27,8:03,-3.20627,35.57400,,,S-128,S-186,,,,,
su03582,2012-10-28,7:36,-3.20174,35.57939,,,S-129,S-184,S-185,,,,
su03583,2012-10-29,7:24,-3.20280,35.58305,,,S-127,S-177,,,,,
su03584,2012-10-29,10:10,-3.19229,35.56277,,SU S-180 or S-181,S-138,cub,,,,,
su03585,2012-10-29,10:11,-3.19200,35.56275,,,S-131,S-172,S-173,,,,
su03586,2012-11-02,12:09,-3.19811,35.57397,,,S-138,S-180,S-181,,,,
su03587,2012-11-02,12:13,-3.19832,35.57556,,,S-128,S-186,,,,,
su03588,2012-11-02,13:28,-3.19408,35.56946,,,S-125,S-188,S-189,,,,
su03589,2012-11-02,13:38,-3.20031,35.57254,,,S-127,S-177,,,,,
su03590,2012-11-04,17:30,-3.20240,35.56419,,,S-129,S-185,,,,,
su03591,2012-11-06,8:50,-3.19847,35.57124,,,S-138,S-180,S-181,,,,
su03592,2012-11-07,6:44,,,den Morast 2,,M-180,M-382,,,,,
su03593,2012-11-07,6:44,,,den Morast 2,,M-201,M-384,,,,,
su03594,2012-11-07,6:44,,,den Morast 2,,M-295,M-381,,,,,
su03595,2012-11-07,8:19,,,den Lestat,,L-160,L-422,,,,,
su03596,2012-11-07,16:35,,,den Simple,SU S-193 or S-194,S-105,cub,,,,,
su03597,2012-11-08,6:52,,,den Morast 2,,M-201,M-384,,,,,
su03598,2012-11-12,7:13,,,den Morast 2,,M-287,M-383,,,,,
su03599,2012-11-12,7:13,,,den Morast 2,,M-295,M-381,,,,,
su03600,2012-11-12,7:40,,,den Evita,,E-103,E-209,,,,,
su03601,2012-11-12,8:32,,,den Evita,,E-103,E-231,E-232,,,,
su03602,2012-11-17,7:05,,,den Eufori 2,,E-158,E-225,,,,,
su03603,2012-11-17,7:05,,,den Evita,cub(s) of E-162 not seen but based on sound of whining estimated to be about 10 days old,E-162,E-223,E-229,,,,
su03604,2012-11-19,8:05,,,den Evita,,E-139,E-233,E-234,,,,
su03605,2012-11-21,7:16,,,den Eufori 2,,E-139,E-233,E-234,,,,
su03606,2012-11-21,8:02,-3.16896,35.56261,,,L-336,L-416,,,,,
su03607,2012-11-23,6:40,,,den Airolo,,A-194,A-326,A-327,,,,
su03608,2012-11-24,6:42,-3.16436,35.57238,,,L-160,L-422,,,,,
su03609,2012-11-24,7:09,-3.16962,35.56432,,,L-320,L-425,L-426,,,,
su03610,2012-11-24,7:17,-3.15094,35.51577,,,A-238,A-313,,,A-313,,
su03611,2012-11-24,9:06,-3.15055,35.51548,,,A-238,A-313,,,A-313,,
su03612,2012-11-24,9:14,-3.14992,35.51662,,"SU A-328 + A-329, later also A-330",A-195,A-328,A-329,A-330,,,
su03613,2012-11-29,6:56,,,den Lestat,,L-258,L-423,,,,,
su03614,2012-11-29,7:09,-3.17016,35.55669,,,L-335,L-417,L-419,,,,
su03615,2012-11-30,7:09,-3.17099,35.56205,,,L-160,L-422,,,,,
su03616,2012-11-30,7:13,,,den Leck,,L-160,L-422,,,,,
su03617,2012-12-01,6:58,-3.15166,35.63970,,,M-268,M-362,,,M-362,,
su03618,2012-12-01,8:37,-3.19155,35.57225,,,S-128,S-186,,,,,
su03619,2012-12-01,17:34,-3.18839,35.57217,,,S-128,S-186,,,,,
su_20130224_0645_A-195,2013-01-24,6:45,,,den Amrit,"SU A-328 + A-329, A-330 fails to get access, but can su later at resting place",A-195,A-328,A-329,A-330,,,
su03621,2013-02-14,8:42,-3.20572,35.55099,,,S-105,S-193,S-194,,,,
su03622,2013-02-15,6:35,,,den Moldau,,M-243,M-387,M-388,,,,
su03623,2013-02-15,6:35,,,den Moldau,,M-295,M-381,,,,,
su03624,2013-02-15,7:24,-3.16073,35.57761,,,M-232,M-367,,,,,
su03625,2013-02-15,8:20,-3.18595,35.56919,,,S-129,S-184,S-185,,,,
su03626,2013-02-15,8:25,-3.18611,35.56955,,,S-125,S-188,S-189,,,,
su03627,2013-02-18,6:50,,,den Moldau,,M-180,M-382,,,,,
su03628,2013-02-18,7:34,-3.17917,35.57083,den Lake,,L-156,L-432,,,,,
su03629,2013-02-18,10:31,,,den S-152 birth,,S-152,S-196,,,,,
su03630,2013-02-22,8:37,,,den Lake,,L-205,L-428,L-429,,,,
su03631,2013-02-25,6:50,,,den Namanga,,N-102,N-217,N-218,,,,
su03632,2013-02-25,6:50,,,den Namanga,,N-108,N-215,N-216,,,,
su03633,2013-02-25,6:50,,,den Namanga,,N-175,N-212,N-213,,,,
su03634,2013-02-26,7:10,-3.18805,35.57586,,,S-129,S-184,S-185,,,,
su03635,2013-02-26,7:48,-3.20569,35.56084,,,S-116,S-187,,,,,
su03636,2013-03-03,6:55,,,den Mazepa,,M-242,M-385,M-386,,,,
su03637,2013-03-03,7:16,,,den Simple 2,,S-084,S-195,,,,,
su03638,2013-03-03,7:16,,,den S-152 birth,,S-138,S-197,,,,,
su03639,2013-03-03,7:52,,,den Luchs,,L-205,L-428,L-429,,,,
su03640,2013-03-03,7:52,,,den Luchs,,L-258,L-423,,,,,
su03641,2013-03-04,7:09,,,den Namanga,,N-108,N-215,N-216,,,,
su03642,2013-03-04,7:52,,,den Moldau,,M-243,M-387,M-388,,,,
su03643,2013-03-04,9:03,-3.20570,35.57376,,,S-129,S-184,S-185,,,,
su03644,2013-03-05,7:13,,,den Argentina,,A-194,A-326,A-327,,,,
su03645,2013-03-05,7:13,,,den Argentina,,A-195,A-328,A-329,,,,
su03646,2013-03-05,7:17,,,den Simple 2,,S-084,S-195,,,,,
su03647,2013-03-05,7:35,-3.20132,35.57004,,,S-084,S-195,,,,,
su03648,2013-03-06,16:10,,,den Argentina,SU A-328 or A-329,A-195,cub,,,,,
su03649,2013-03-07,8:52,,,den Mazepa,,M-243,M-387,M-388,,,,
su03650,2013-03-09,6:49,-3.13002,35.57463,,,E-158,E-225,,,,,
su03651,2013-03-10,7:32,,,den Engolong,,E-139,E-233,E-234,,,,
su03652,2013-03-10,7:32,,,den Engolong,SU E-235 or E-236,E-160,cub,,,,,
su03653,2013-03-12,8:24,,,den Engolong,SU E-235 or E-236,E-160,cub,,,,,
su03654,2013-03-05,8:28,-3.20350,35.56868,,,S-084,S-195,,,,,
su03655,2013-04-14,7:35,-3.16900,35.55883,den Locki,,L-292,L-434,,,,,
su03656,2013-04-14,8:20,,,den Lagos,,L-261,L-438,,,,,
su03657,2013-04-14,11:03,,,den Namanga,suckling 1 or 2 cubs,N-130,N-220,,,,,
su03658,2013-04-15,7:14,-3.16900,35.55883,den Locki,,L-205,L-428,L-429,,,,
su03659,2013-03-16,7:55,-3.19287,35.60822,,,N-175,N-212,N-213,,,,
su03660,2013-03-20,8:12,,,den Simple2,,S-084,S-195,,,,,
su03661,2013-03-28,14:24,-3.20366,35.56915,,,S-084,S-195,,,,,
su03662,2013-03-30,7:25,,,den Simple2,,S-165,S-200,,,,,
su03663,2013-03-30,8:43,,,den Simple2,,S-165,S-200,,,,,
su03664,2013-04-08,9:03,-3.19828,35.60423,,,N-134,N-208,,,,,
su03665,2013-04-08,10:46,-3.19684,35.60526,,,N-134,N-208,,,,,
su03666,2013-04-20,7:07,-3.16900,35.55883,den Locki,,L-273,L-436,L-437,,,,
su03667,2013-04-22,7:00,,,den Messi,,M-242,M-385,M-386,,,,
su03668,2013-04-22,7:40,-3.16900,35.55883,den Locki,,L-205,L-428,L-429,,,,
su03669,2013-04-22,7:40,-3.16900,35.55883,den Locki,,L-250,L-433,,,,,
su03670,2013-04-22,7:40,-3.16900,35.55883,den Locki,,L-273,L-436,L-437,,,,
su03671,2013-04-24,7:00,-3.15767,35.59359,,,M-287,M-383,,,,,
su03672,2013-04-24,7:20,-3.16900,35.55883,den Locki,,L-273,L-436,L-437,,,,
su03673,2013-04-25,6:48,-3.16900,35.55883,den Locki,,L-206,L-430,L-431,,,,
su03674,2013-04-25,6:48,-3.16900,35.55883,den Locki,,L-292,L-434,L-435,,,,
su03675,2013-04-27,7:22,,,den Argentina 2,,A-195,A-328,A-329,,,,
su03676,2013-04-27,7:22,,,den Argentina 2,,A-259,A-334,A-335,,,,
su03677,2013-04-28,7:13,,,den Argentina 2,,A-259,A-334,A-335,,,,
su03678,2013-04-28,7:17,-3.16798,35.55778,,,L-258,L-423,,,,,
su03679,2013-04-28,9:14,,,den Alimama,,A-250,A-333,,,,,
su03680,2013-04-28,9:26,-3.16798,35.55778,,,L-258,L-423,,,,,
su03681,2013-04-29,7:48,-3.21090,35.56319,,,S-086,S-182,S-183,,,,
su03682,2013-04-30,6:54,,,den Argentina 2,,A-259,A-334,A-335,,,,
su03683,2013-05-06,7:05,-3.16900,35.55883,den Locki,,L-273,L-436,L-437,,,,
su03684,2013-05-09,16:10,-3.16900,35.55883,den Locki,,L-205,L-428,L-429,,,,
su03685,2013-05-09,16:45,-3.16963,35.55692,,,L-258,L-423,,,,,
su03686,2013-05-12,7:13,,,den S-166 birth,,S-166,S-201,S-202,,,,
su03687,2013-05-18,8:10,-3.21209,35.55747,,,S-125,S-188,S-189,,,,
su03688,2013-05-19,6:55,-3.16900,35.55883,den Locki,,L-250,L-433,,,,,
su03689,2013-05-19,7:10,-3.16654,35.55842,,,L-320,L-425,L-426,,,,
su03690,2013-05-21,8:59,-3.16900,35.55883,den Locki 2,,S-139,S-203,S-204,,,,
su03691,2013-05-23,9:25,,,den S-166 birth,,S-166,S-201,S-202,,,,
su03692,2013-05-26,6:43,-3.17566,35.55707,,,L-320,L-425,L-426,,,,
su03693,2013-05-26,6:47,-3.16900,35.55883,den Locki,,L-206,L-430,L-431,,,,
su03694,2013-05-26,6:47,-3.16900,35.55883,den Locki,,L-261,L-438,,,,,
su03695,2013-05-28,7:16,,,den Argentina,,A-250,A-333,,,,,
su03696,2013-05-28,8:12,,,den Argentina 2,,A-259,A-334,A-335,,,,
su03697,2013-11-19,6:55,-3.19566,35.57217,,,S-131,S-206,S-207,,,,
su03698,2013-11-21,6:34,,,den Sobai 2,,S-127,S-214,,,,,
su03699,2013-11-21,6:34,,,den Sobai 2,,S-166,S-201,S-202,,,,
su03700,2013-11-22,7:53,,,den Shumli,,S-152,S-215,,,,,
su03701,2013-11-25,6:34,,,den Evita,,E-160,E-235,E-236,,,,
su03702,2013-11-25,6:34,,,den Evita,,E-185,E-244,E-245,,,,
su03703,2013-11-25,9:15,,,den Mahali,about 18 days old,M-306,M-400,,,,,
su03704,2013-11-27,6:25,,,den Shumli,,S-165,S-212,cub,,,,
su03705,2013-11-29,6:40,,,den Masala,,M-279,M-394,M-395,,,,
su03706,2013-11-29,16:35,,,den Shumli,,S-105,S-208,S-209,,,,
su03707,2013-11-29,16:35,,,den Shumli,,S-152,S-215,,,,,
su03708,2013-11-29,16:35,,,den Shumli,,S-165,S-212,,,,,
su03709,2013-11-30,6:38,,,den Eufori,prob su 2 cubs upon arrival,E-166,E-241,,,,,
su03710,2013-11-30,6:38,,,den Eufori,,E-185,E-244,E-245,,,,
su03711,2013-11-30,7:34,,,den Lac,,L-187,L-439,,,,,
su03712,2013-12-02,6:34,,,den Eufori,may have su 1 or 2 black cubs,E-145,E-238,,,,,
su03713,2013-12-02,6:34,,,den Eufori,,E-153,E-240,,,,,
su03714,2013-12-02,9:09,,,den Lac,,L-187,L-439,,,,,
su03715,2013-12-02,16:10,,,den Shumli,,S-105,S-208,S-209,,,,
su03716,2013-12-03,8:20,-3.15169,35.51414,,,A-106,A-337,A-338,,,,
su03717,2013-12-03,17:21,,,den Masala,,M-148,M-396,,,,,
su03718,2013-12-04,7:24,,,den Alimama,,A-229,A-342,A-343,,,,
su03719,2013-12-04,7:24,,,den Alimama,,A-232,A-347,A-348,,,,
su03720,2013-12-04,7:24,,,den Alimama,,A-255,A-352,,,,,
su03721,2013-12-04,7:24,,,den Alimama,,A-305,A-346,,,,,
su03722,2013-12-05,6:25,,,den Masala,,M-132,M-389,M-390,,,,
su03723,2013-12-05,6:25,,,den Masala,,M-263,M-392,M-393,,,,
su03724,2013-12-05,16:37,,,den Masala,,M-132,M-389,M-390,,,,
su03725,2013-12-05,16:37,,,den Masala,,M-263,M-392,M-393,,,,
su03726,2013-12-05,16:37,,,den Masala,,M-279,M-394,M-395,,,,
su03727,2013-12-05,16:37,,,den Masala,,M-306,M-400,,,,,
su03728,2013-12-06,6:18,,,den Masala,,M-132,M-389,M-390,,,,
su03729,2013-12-06,6:18,,,den Masala,,M-232,M-397,,,,,
su03730,2013-12-06,6:18,,,den Masala,,M-273,M-398,M-399,,,,
su03731,2013-12-06,6:18,,,den Masala,,M-279,M-394,M-395,,,,
su03732,2013-12-08,6:23,,,den Masala,,M-279,M-394,M-395,,,,
su03733,2013-12-09,6:35,,,den Shumli,,S-127,S-214,,,,,
su03734,2013-12-09,6:35,,,den Shumli,,S-129,S-211,,,,,
su03735,2013-12-09,6:35,,,den Shumli,,S-138,S-213,,,,,
su03736,2013-12-09,6:35,,,den Shumli,food at den (legs of ad WI and ad EQ plus BB),S-152,S-215,,,,,
su03737,2013-12-09,6:35,,,den Shumli,,S-165,S-212,,,,,
su03738,2013-12-10,16:40,,,den Masala,,M-148,M-396,,,,,
su03739,2013-12-10,16:40,,,den Masala,,M-232,M-397,,,,,
su03740,2013-12-10,16:40,,,den Masala,,M-260,M-401,,,,,
su03741,2013-12-11,8:43,,,den Shumli,,S-138,S-213,,,,,
su03742,2013-12-11,8:43,,,den Shumli,,S-139,S-203,S-204,,,,
su03743,2013-12-11,8:43,,,den Shumli,,S-165,S-212,,,,,
su03744,2013-12-13,6:47,,,den Shumli,,S-152,S-215,,,,,
su03745,2013-12-13,7:30,,,den Namba,,N-143,N-229,N-230,,,,
su03746,2013-12-13,7:30,,,den Namba,,N-166,N-228,,,,,
su03747,2013-12-13,16:25,,,den Masala,,M-232,M-397,,,,,
su03748,2013-12-13,16:25,,,den Masala,,M-273,M-398,M-399,,,,
su03749,2013-12-14,6:56,,,den Namba,,N-087,N-231,,,,,
su03750,2013-12-14,6:56,,,den Namba,,N-102,N-217,N-218,,,,
su03751,2013-12-14,6:56,,,den Namba,,N-151,N-222,N-223,,,,
su03752,2013-12-15,6:43,,,den Namba,,N-128,N-224,N-225,,,,
su03753,2013-12-15,6:43,,,den Namba,,N-143,N-229,N-230,,,,
su03754,2013-12-16,7:12,,,den Shumli,,S-127,S-214,,,,,
su03755,2013-12-16,7:12,,,den Shumli,,S-129,S-211,,,,,
su03756,2013-12-17,7:45,,,den Folepi,,F-099,F-195,,,,,
su03757,2013-12-17,7:45,,,den Folepi,,F-126,F-197,F-198,,,,
su03758,2013-12-17,7:45,,,den Folepi,,F-137,F-199,,,,,
su03759,2013-12-17,7:45,,,den Folepi,,F-169,F-196,,,,,
su03760,2013-12-18,6:28,,,den Masala,,M-263,M-392,M-393,,,,
su03761,2013-12-18,6:28,,,den Masala,,M-273,M-398,M-399,,,,
su03762,2013-12-18,6:28,,,den Masala,,M-279,M-394,M-395,,,,
su03763,2013-12-18,6:28,,,den Masala,,M-306,M-400,,,,,
su03764,2014-05-02,6:32,-3.15937,35.58327,,,M-132,M-389,M-390,,,,
su03765,2014-05-02,8:44,,,den Luchs,,L-292,L-445,,,,,
su03766,2014-05-02,10:10,-3.17137,35.55550,,,L-336,L-442,,,,,
su03767,2014-05-05,6:46,,,den Sobai,,S-138,S-213,,,,,
su03768,2014-05-05,7:40,,,den Sobai,,S-125,S-116,,,,,
su03769,2014-05-06,7:25,,,den Sobai,,S-152,S-215,,,,,
su03770,2014-05-06,10:17,-3.20090,35.58047,,,S-131,S-206,S-207,,,,
su03771,2014-05-07,6:35,,,den Mazepa,,M-273,M-398,M-399,,,,
su03772,2014-05-07,9:30,-3.17537,35.56319,,,L-273,L-437,,,,,
su03773,2014-05-08,6:45,,,den Mazepa,,M-275,M-391,,,,,
su03774,2014-05-08,7:40,-3.16900,35.55883,den Locki,,L-300,L-452,L-453,,,,
su03775,2014-05-10,6:55,,,den Mazepa,,M-147,M-406,M-407,,,,
su03776,2014-05-12,7:25,-3.16900,35.55883,den Locki,,L-394,L-451,,,,,
su03777,2014-05-12,7:40,-3.16900,35.55883,den Locki,,L-328,L-450,,,,,
su03778,2014-05-14,6:45,,,den Sobai,,S-125,S-216,,,,,
su03779,2014-05-14,6:45,,,den Sobai,,S-150,S-220,S-221,,,,
su03780,2014-05-14,7:45,,,den Sobai,,S-138,S-213,,,,,
su03781,2015-04-15,7:10,,,den Furahi 2,,F-159,F-203,,,,,
su03782,2015-04-15,7:48,-3.19731,35.52045,,,F-099,F-195,,,,,
su03783,2014-05-16,7:14,-3.19734,35.52028,,,F-137,F-199,,,,,
su03784,2014-05-17,8:05,,,den Sobai,,S-127,S-214,,,,,
su03785,2014-05-17,8:05,,,den Sobai,,S-152,S-215,,,,,
su03786,2014-05-18,9:05,,,den Alimama,,A-195,A-359,,,,,
su03787,2014-05-18,10:18,-3.15034,35.51608,,,A-252,A-354,,,,,
su03788,2014-05-19,7:05,,,den Alimama,,A-273,A-367,,,,,
su03789,2014-05-19,7:05,,,den Alimama,,A-284,A-362,,,,,
su03790,2014-05-19,7:05,,,den Alimama,,A-286,A-365,A-366,,,,
su03791,2014-05-19,7:05,,,den Alimama,probably su cub(s),A-164,A-376,,,,,
su03792,2014-05-19,7:05,,,den Alimama,probably su cub(s),A-259,A-373,A-374,,,,
su03793,2014-05-19,7:05,,,den Alimama,probably su cub(s),A-238,A-381,A-382,,,,
su03794,2014-05-19,10:08,-3.16760,35.52520,,,A-221,A-344,A-345,,,,
su03795,2014-05-21,6:42,,,den Mazepa,,M-275,M-410,,,,,
su03796,2014-05-21,9:25,,,den Alimama,,A-262,A-368,,,A-368,,
su03797,2014-05-22,7:10,-3.16900,35.55883,den Locki,,L-265,L-446,L-447,,,,
su03798,2014-05-22,7:35,-3.16900,35.55883,den Locki,,L-281,L-454,,,,,
su03799,2014-05-22,12:39,-3.23619,35.53406,,,T-014,T-152,,,,,
su03800,2014-05-23,7:15,,,den Sobai,,S-150,S-220,S-221,,,,
su03801,2014-05-23,7:25,,,den Sobai,,S-162,S-219,,,,,
su03802,2014-05-23,8:37,-3.20645,35.57712,,,S-165,S-212,,,,,
su03803,2014-05-24,7:15,-3.16900,35.55883,den Locki,,L-250,L-455,,,,,
su03804,2014-05-24,7:15,-3.16900,35.55883,den Locki,,L-394,L-451,,,,,
su03805,2014-05-24,7:25,-3.16900,35.55883,den Locki,,L-281,L-454,,,,,
su03806,2014-05-24,8:50,-3.16900,35.55883,den Locki,,L-160,L-449,,,,,
su03807,2014-05-26,6:43,-3.20123,35.57773,,,S-165,S-212,,,,,
su03808,2014-05-26,7:55,,,den Sobai,,S-162,S-219,,,,,
su03809,2014-05-27,6:52,-3.16900,35.55883,den Locki,,L-265,L-447,,,,,
su03810,2014-05-27,6:52,-3.16900,35.55883,den Locki,,L-205,L-448,,,,,
su03811,2014-05-28,6:35,,,den Sobai,,S-162,S-219,,,,,
su03812,2014-05-28,7:32,-3.20552,35.56204,,,S-138,S-213,,,,,
su03813,2014-05-28,10:45,-3.23564,35.53451,,,T-109,T-154,,,,,
su03814,2014-05-29,6:35,,,den Sobai,,S-162,S-219,,,,,
su03815,2014-05-29,8:10,-3.16900,35.55883,den Locki,,L-258,L-457,,,,,
su03816,2014-05-29,8:40,-3.16900,35.55883,den Locki,SU L-452 or L-453,L-300,cub,,,,,
su03817,2014-06-01,6:55,,,den Evita,,E-141,E-248,,,,,
su03818,2014-06-02,6:36,,,den Sobai,,S-150,S-220,S-221,,,,
su03819,2014-06-02,7:53,,,den Sobai,,S-116,S-217,S-218,,,,
su03820,2014-06-02,16:58,-3.16900,35.55883,den Locki,,L-328,L-450,,,,,
su03821,2014-06-02,17:20,-3.16900,35.55883,den Locki,,L-292,L-445,,,,,
su03822,2014-06-03,6:30,,,den Sobai,,S-150,S-220,S-221,,,,
su03823,2014-06-03,7:15,,,den Sobai,,S-162,S-219,,,,,
su03824,2014-06-04,7:03,-3.15933,35.52560,,,A-221,A-344,A-345,,,,
su03825,2014-06-04,8:15,-3.15933,35.52560,,,A-106,A-337,A-338,,,,
su03826,2014-06-08,7:10,,,den Maki,,M-147,M-406,M-407,,,,
su03827,2014-06-08,9:40,-3.19751,35.52016,,,F-126,F-197,F-198,,,,
su03828,2014-06-08,9:48,-3.20008,35.52046,,,F-136,F-201,F-202,,,,
su03829,2014-06-09,8:10,,,den Maki,,M-287,M-408,M-409,,,,
su03830,2014-06-09,8:55,,,den Evita,,E-141,E-248,,,,,
su03831,2014-06-10,6:27,-3.15829,35.58911,,,M-279,M-394,M-395,,,,
su03832,2014-06-10,6:30,,,den Maki,,M-147,M-406,M-407,,,,
su03833,2014-06-10,6:30,,,den Maki,,M-273,M-398,M-399,,,,
su03834,2014-06-10,8:25,,,den Maki,,M-275,M-410,,,,,
su03835,2014-06-11,6:58,,,den Maki,,M-296,M-403,,,,,
su03836,2014-06-11,6:58,,,den Maki,,M-274,M-391,,,,,
su03837,2014-06-11,6:58,,,den Maki,,M-279,M-394,M-395,,,,
su03838,2014-06-12,6:40,,,den Namanga,,N-175,N-234,,,,,
su03839,2014-06-12,7:15,,,den Sobai,,S-150,S-220,S-221,,,,
su03840,2014-06-12,7:15,,,den Sobai,,S-152,S-215,,,,,
su03841,2014-06-14,7:17,,,den Maki,,M-147,M-406,M-407,,,,
su03842,2014-06-14,7:17,,,den Maki,,M-279,M-394,M-395,,,,
su03843,2014-06-14,9:45,,,den Sobai,,S-152,S-215,,,,,
su03844,2014-06-17,7:00,,,den Maki,,M-279,M-394,M-395,,,,
su03845,2014-06-17,7:00,,,den Maki,,M-275,M-410,,,,,
su03846,2014-06-17,8:35,-3.16900,35.55883,den Locki,,L-300,L-452,L-453,,,,
su03847,2014-06-17,10:55,-3.16900,35.55883,den Locki,,L-190,L-456,,,,,
su03848,2014-06-18,6:42,-3.15718,35.59679,,,M-274,M-391,,,,,
su03849,2014-06-18,6:52,,,den Maki,,M-306,M-400,,,,,
su03850,2014-06-18,7:47,,,den Maki,,M-275,M-410,,,,,
su03851,2014-06-18,9:00,,,den Alimama,,A-286,A-365,A-366,,,,
su03852,2014-06-18,9:00,,,den Alimama,,A-287,A-369,,,,,
su03853,2014-06-18,11:10,,,den Alimama,,A-245,A-363,A-364,,,,
su03854,2014-06-18,11:25,,,den Alimama,,A-250,A-371,,,,,
su03855,2014-11-21,6:48,,,den Namanga,,N-184,N-241,,,,,
