name,sex,birthclan,birthdate,mothergenetic,mothersocial,father,litterdominance,DNA,litterdominancegenetic,name2,deathconfirmed,deathcause,comments,resident
M-185,1,M,2002-05-16,M-099,M-099,M-046,2,TRUE,2,Ulimi,2003-09-12,,,native
M-186,,M,2002-05-20,M-009,M-009,,1,FALSE,1,,,,,native
M-187,,M,2002-05-20,M-009,M-009,,2,FALSE,2,,,,,native
M-188,1,M,2002-06-01,M-132,M-132,A-093,,TRUE,,Kivuli,,,,native
M-189,,M,2002-07-01,M-091,M-091,,1,FALSE,1,,,,,native
M-190,,M,2002-07-01,M-091,M-091,,2,FALSE,2,,,,,native
M-191,1,M,2002-07-24,M-017,M-017,F-045,,TRUE,,Grumli,,,,native
M-192,,M,2002-09-04,M-100,M-100,,,FALSE,,,,,,native
M-193,1,M,2002-09-11,M-122,M-122,F-045,1,TRUE,1,Konyek,,,,native
M-194,1,M,2002-09-11,M-122,M-122,F-045,2,TRUE,2,Sobai,,,,native
M-195,1,M,2002-10-23,M-007,M-007,N-045,,TRUE,,Ramu,,,,native
M-196,2,M,2002-12-04,M-006,M-006,,,FALSE,,,,,,native
M-197,1,M,2002-12-27,M-152,M-152,F-045,,TRUE,,Shingo,,,,native
M-198,2,M,2003-03-13,M-082,M-082,A-087,1,TRUE,1,Bayana,,,,native
M-199,,M,2003-03-13,M-082,M-082,,2,FALSE,2,,,,,native
M-200,1,M,2003-04-23,M-100,M-100,,,FALSE,,,,,,native
M-201,2,M,2003-04-08,M-091,M-091,A-087,1,TRUE,1,Hazina,,,,native
M-202,2,M,2003-04-08,M-091,M-091,A-087,2,TRUE,2,,,,,native
M-203,1,M,2003-04-29,M-147,M-147,A-087,1,TRUE,,Andangi,,,,native
M-204,1,M,2003-04-30,M-009,M-147,A-087,2,TRUE,,Hanang,,,,native
M-205,2,M,2003-07-12,M-099,M-099,N-045,1,TRUE,1,,2005-08-09,,,native
M-206,1,M,2003-07-12,M-099,M-099,N-045,2,TRUE,2,Shumbi,,,,native
M-207,1,M,2003-08-10,M-148,M-148,F-045,,TRUE,,Fanano,,,,native
M-208,1,M,2003-08-20,M-009,M-009,A-093,1,TRUE,1,Naibor,,,,native
M-209,1,M,2003-08-20,M-009,M-009,A-093,2,TRUE,2,Narok,,,,native
M-210,2,M,2003-08-30,M-132,M-132,A-093,1,TRUE,1,,,,,native
M-211,,M,2003-08-30,M-132,M-132,,2,FALSE,2,,,,,native
M-212,2,M,2003-09-04,M-005,M-005,A-056,1,TRUE,1,Birika,,,,native
M-213,,M,2003-09-04,M-005,M-005,,2,FALSE,2,,,,,native
M-214,1,M,2003-10-15,M-098,M-098,N-045,1,TRUE,1,Cuahutemoc,,,,native
M-215,1,M,2003-10-15,M-098,M-098,,2,FALSE,2,,,,,native
M-216,2,M,2004-02-29,M-017,M-017,,,FALSE,,,,,,native
M-217,2,M,2004-03-29,M-122,M-122,N-045,1,TRUE,1,Pofu,,,,native
M-218,1,M,2004-03-29,M-122,M-122,N-045,2,TRUE,2,Tofu,,,,native
M-219,1,M,2004-04-10,M-100,M-100,,,FALSE,,,,,,native
M-220,1,M,2004-04-16,M-152,M-152,A-087,,TRUE,,,,,,native
M-221,1,M,2004-06-18,M-082,M-082,M-155,,TRUE,,,,,,native
M-222,2,M,2004-07-07,M-147,M-147,,1,FALSE,1,,,,,native
M-223,2,M,2004-07-07,M-147,M-147,A-087,2,TRUE,2,,,,,native
M-224,1,M,2004-08-06,M-132,M-132,F-045,,TRUE,,Rubani,,,,native
M-225,2,M,2004-08-18,M-088,M-088,A-087,1,TRUE,1,Chimba,,,,native
M-226,1,M,2004-08-18,M-088,M-088,A-087,2,TRUE,2,Cuerno,,,,native
M-227,2,M,2004-10-05,M-099,M-099,,2,FALSE,2,Ohr,,,,native
M-228,1,M,2004-10-05,M-099,M-099,E-094,1,TRUE,1,Maringo,,,,native
M-229,2,M,2004-11-18,M-148,M-148,,1,FALSE,1,,,,,native
M-230,1,M,2004-11-18,M-148,M-148,E-094,2,TRUE,2,Rangi,,,,native
M-231,1,M,2004-12-16,M-005,M-005,A-087,,TRUE,,Chipil,,,,native
M-232,2,M,2004-11-24,M-091,M-091,T-091,1,TRUE,1,Aya,,,,native
M-233,1,M,2004-11-24,M-091,M-091,T-091,2,TRUE,2,,,,,native
M-234,2,M,2005-02-10,M-100,M-100,A-093,,TRUE,,Sheshe,,,,native
M-235,1,M,2005-02-24,M-009,M-009,U-080,1,TRUE,1,Mbogo,,,,native
M-236,2,M,2005-03-14,M-098,M-098,N-045,1,TRUE,1,Fira,,,,native
M-237,2,M,2005-03-14,M-098,M-098,M-174,2,TRUE,2,,,,,native
M-238,2,M,2005-03-21,M-152,M-152,E-094,1,TRUE,1,Patana,,,,native
M-239,2,M,2005-03-21,M-152,M-152,E-094,2,TRUE,2,Tonoka,,,,native
M-240,1,M,2005-02-24,M-009,M-009,U-080,2,TRUE,2,Safiri,,,,native
M-241,1,M,2005-03-10,M-180,M-180,L-126,,TRUE,,Mkazi,,,,native
M-242,2,M,2005-03-28,M-122,M-122,E-090,1,TRUE,1,Nakala,,,,native
M-243,2,M,2005-03-28,M-122,M-122,E-094,2,TRUE,2,Taruma,,,,native
M-244,1,M,2005-06-11,M-147,M-147,N-045,1,TRUE,1,Jambazi,,,,native
M-245,,M,2005-06-11,M-147,M-147,,2,FALSE,2,,,,,native
M-246,2,M,2005-07-28,M-082,M-082,E-094,2,TRUE,2,,,starvation,starved after mother died,native
M-247,1,M,2005-07-28,M-082,M-082,E-094,1,TRUE,1,,,starvation,starved after mother died,native
M-248,2,M,2005-12-17,M-099,M-099,T-091,1,TRUE,1,Ipsa,,,,native
M-249,2,M,2005-12-17,M-099,M-099,T-091,2,TRUE,2,Lena,,,,native
M-250,2,M,2005-12-31,M-132,M-132,M-193,1,TRUE,1,,,,,native
M-251,2,M,2005-12-31,M-132,M-132,,2,FALSE,2,Mcub2,,,,native
M-252,2,M,2006-01-07,M-178,M-178,E-090,1,TRUE,1,,,,,native
M-253,1,M,2006-01-07,M-178,M-178,E-090,2,TRUE,2,,,,,native
M-254,1,M,2006-01-19,M-148,M-148,T-091,1,TRUE,1,"Mcub1, Okobe",,,,native
M-255,1,M,2006-01-19,M-148,M-148,,2,FALSE,2,,,,,native
M-256,2,M,2006-01-10,M-005,M-005,A-093,1,TRUE,1,,,,,native
M-257,1,M,2006-01-10,M-005,M-005,,2,FALSE,2,,,,,native
M-258,2,M,2006-03-25,M-088,M-088,E-090,1,TRUE,1,,,starvation,starved after mother died,native
M-259,1,M,2006-03-25,M-088,M-088,E-090,2,TRUE,2,,,starvation,starved after mother died,native
M-260,2,M,2006-04-25,M-152,M-152,E-090,,TRUE,,Citlalli,,,,native
M-261,1,M,2006-05-10,M-122,M-122,U-080,2,TRUE,2,Babati,,,,native
M-262,1,M,2006-05-10,M-122,M-122,U-080,1,TRUE,1,Turubali,,,,native
M-263,2,M,2006-05-20,M-098,M-098,E-094,,TRUE,,,,,,native
M-264,1,M,2006-06-05,M-091,M-091,T-091,,TRUE,,Schnuefli,,,,native
M-265,2,M,2006-06-14,M-100,M-100,M-193,1,TRUE,1,Mwanga,,,,native
M-266,2,M,2006-06-14,M-100,M-100,T-091,2,TRUE,2,Giza,,,,native
M-267,1,M,2006-07-02,M-147,M-147,A-093,,TRUE,,Clochard,,vehicle collision,"killed by car, both front shoulders broken when seen last 2016-12-01",native
M-268,2,M,2006-07-18,M-180,M-180,E-090,1,TRUE,1,,,,,native
M-269,1,M,2006-07-18,M-180,M-180,F-100,2,TRUE,2,Karibu,,,,native
M-270,2,M,2007-03-09,M-201,M-201,,2,FALSE,2,,,,,native
M-271,1,M,2007-03-09,M-201,M-201,,1,TRUE,1,Rusho,,,were not sure whether this was cub of M-201 because first only a female cub (M-270) seen su from M-201,native
M-272,2,M,2007-04-04,M-099,M-099,E-090,1,TRUE,1,,,,,native
M-273,2,M,2007-04-04,M-099,M-099,E-090,2,TRUE,2,,,,,native
M-274,2,M,2007-04-16,M-148,M-148,U-080,1,TRUE,1,,,,,native
M-275,2,M,2007-04-16,M-148,M-148,U-080,2,TRUE,2,,,,,native
M-276,2,M,2007-04-25,M-132,M-132,E-094,,TRUE,,,,,,native
M-277,1,M,2007-05-27,M-238,M-238,M-183,2,TRUE,2,Jage,,,,native
M-278,1,M,2007-05-26,M-152,M-122,U-080,1,TRUE,,Pofu,,,"su by M-122, notch ri ear 10+11ocl (+small at 7ocl) + bad right eye, Pofu",native
M-279,2,M,2007-05-27,M-238,M-238,M-183,1,TRUE,1,Mapema,,,"prob tried to su from M-122 when M-122 su M-281, later su by M-152, notch ri ear 10ocl, filly su by both M-238 + M-152",native
M-280,1,M,2007-05-29,M-122,M-152,T-091,,TRUE,1,,,,"su by M-152, has patch with Mange on belly",native
M-281,2,M,2007-05-29,M-122,M-122,,2,FALSE,2,,,,"su by M-122, notch le ear 2+3ocl",native
M-282,1,M,2007-07-15,M-147,M-147,E-094,1,TRUE,1,Shenzi,,,,native
M-283,2,M,2007-07-15,M-147,M-147,E-094,2,TRUE,2,,,,,native
M-284,2,M,2008-01-30,M-100,M-100,,,FALSE,,,,,if it is cub on pictures taken 085016 then it most probably is a female,native
M-285,2,M,2008-01-26,M-091,M-091,U-080,1,TRUE,1,,,,,native
M-286,1,M,2008-01-26,M-091,M-091,U-080,2,TRUE,2,Kromo,,,,native
M-287,2,M,2008-01-29,M-180,M-180,E-094,,TRUE,,,,,,native
M-288,1,M,2008-04-02,M-132,M-132,,1,TRUE,1,,,,,native
M-289,1,M,2008-04-02,M-132,M-132,E-094,2,TRUE,2,,,,,native
M-290,2,M,2008-04-05,M-201,M-201,U-080,1,TRUE,1,,,,,native
M-291,2,M,2008-04-05,M-201,M-201,U-080,2,TRUE,2,,,,,native
M-292,2,M,2008-03-28,M-225,M-225,L-194,,TRUE,,,,,"only one cub seen, but must be at least two cubs as both M-225 + M-239 lactate, thought to be male, but when back from Europe, M-225 su a female, were the cubs of M-225 + M-239 switched?",native
M-293,1,M,2008-03-29,M-239,M-239,L-126,,TRUE,,,,,"only one cub seen, but must be at least two cubs as both M-225 + M-239 lactate, maybe cubs of the two females were switched?",native
M-294,1,M,2008-04-29,M-236,M-236,F-100,,TRUE,,,,,,native
M-295,2,M,2008-05-30,M-152,M-152,L-126,1,TRUE,1,Pambana,,,rhl broken during coup but healed,native
M-296,2,M,2008-05-30,M-152,M-152,L-126,2,TRUE,2,Kongozi,,,,native
M-297,1,M,2008-06-15,M-099,M-099,M-230,1,TRUE,1,Fujo,,,,native
M-298,1,M,2008-06-15,M-099,M-099,M-230,2,TRUE,2,Damu,,,,native
M-299,1,M,2008-07-02,M-122,M-122,E-133,1,TRUE,1,,,,,native
M-300,1,M,2008-07-02,M-122,M-122,U-080,2,TRUE,2,,,,,native
M-301,1,M,2008-08-24,M-243,M-243,E-133,,TRUE,,Pongo,,,,native
M-302,2,M,2008-08-28,M-100,M-100,A-093,1,TRUE,1,,,,,native
M-303,1,M,2008-08-28,M-100,M-100,,2,FALSE,2,,,,,native
M-304,1,M,2008-10-01,M-260,M-260,E-131,,TRUE,,,,,,native
M-305,2,M,2008-10-03,M-242,M-242,M-183,,TRUE,,,,,,native
M-306,2,M,2009-02-02,M-147,M-147,E-094,,TRUE,,,,,,native
M-307,1,M,2009-02-27,M-148,M-148,E-094,,TRUE,,,,,,native
M-308,2,M,2009-04-12,M-234,M-234,E-131,,TRUE,,,,,,native
M-309,,M,2009-05-10,M-279,M-279,,,FALSE,,,,,,native
M-310,2,M,2009-05-15,M-238,M-238,,1,FALSE,1,,,,,native
M-311,2,M,2009-05-15,M-238,M-238,M-207,2,TRUE,2,,,,,native
M-312,,M,2009-06-01,M-239,M-239,,,FALSE,,,,,,native
M-313,1,M,2009-07-11,M-132,M-132,,,FALSE,,,,,,native
M-314,1,M,2009-08-07,M-180,M-180,E-131,,TRUE,,,,,M-180 deep in DH in August,native
M-315,1,M,2009-08-14,M-263,M-263,E-131,,TRUE,,,,,M-263 deep in DH in August,native
M-316,2,M,2009-09-10,M-225,M-225,L-131,2,TRUE,2,,,,,native
M-317,1,M,2009-09-10,M-225,M-225,L-131,1,TRUE,1,,,,,native
M-318,1,M,2009-11-12,M-236,M-236,X-066,,TRUE,,,,,,native
M-319,,M,2009-12-18,M-243,M-243,,1,FALSE,1,,,,,native
M-320,1,M,2009-12-18,M-243,M-243,E-131,2,TRUE,2,,,,,native
M-321,2,M,2009-12-06,M-091,M-232,E-127,1,TRUE,1,M-327,,,thought to be M-327 = second cub of M-232 but matches M-091 much better -> must have been adopted by M-232,native
M-322,2,M,2009-12-06,M-091,M-091,,,FALSE,2,,,,,native
M-323,2,M,2009-12-10,M-248,M-248,F-100,1,TRUE,1,,,,,native
M-324,2,M,2009-12-10,M-248,M-248,E-135,2,TRUE,2,,,,,native
M-325,2,M,2010-01-09,M-249,M-249,X-066,1,TRUE,1,,,,,native
M-326,1,M,2010-01-09,M-249,M-249,,2,FALSE,2,,,,,native
M-328,2,M,2010-01-08,M-232,M-232,E-134,2,TRUE,,,,,,native
M-329,1,M,2010-02-17,M-260,M-260,E-131,,TRUE,,,,,cub that seemed smaller than M-329 was around when M-329 su from M-260 - sib of M-329?,native
M-330,1,M,2010-02-26,M-147,M-147,E-094,,TRUE,,,,,,native
M-331,1,M,2010-02-28,M-148,M-148,N-047,1,TRUE,1,,,,,native
M-332,1,M,2010-02-28,M-148,M-148,N-047,2,TRUE,2,,,,,native
M-333,,M,2010-03-27,M-201,M-201,,1,FALSE,1,,,,,native
M-334,,M,2010-03-27,M-201,M-201,,2,FALSE,2,,,,,native
M-335,1,M,2010-03-28,M-100,M-100,,,FALSE,,,,,,native
M-336,,M,2010-04-04,M-239,M-239,,,FALSE,,,,,,native
M-337,,M,2010-04-03,M-273,M-273,,1,FALSE,1,,,,,native
M-338,,M,2010-04-03,M-273,M-273,,2,FALSE,2,,,,,native
M-339,,M,2010-04-13,M-132,M-132,,1,FALSE,1,,,,,native
M-340,,M,2010-04-13,M-132,M-132,,2,FALSE,2,,,,,native
M-341,1,M,2010-05-10,M-272,M-265,E-133,1,TRUE,1,,,,reared by M-265,native
M-342,2,M,2010-05-10,M-272,M-265,E-133,2,TRUE,2,,,,reared by M-265,native
M-343,2,M,2010-06-05,M-180,M-180,L-194,,TRUE,,,,,,native
M-344,2,M,2010-09-26,M-122,M-122,M-207,1,TRUE,1,,,,,native
M-345,2,M,2010-09-26,M-122,M-122,M-207,2,TRUE,2,,,,,native
M-346,2,M,2010-12-03,M-249,M-249,E-142,1,TRUE,1,M-fcub4,,,,native
M-347,1,M,2010-12-03,M-249,M-249,E-142,2,TRUE,2,,,,,native
M-348,2,M,2010-12-08,M-132,M-132,F-100,1,TRUE,1,M-fcub2,,,,native
M-349,2,M,2010-12-08,M-132,M-132,F-100,2,TRUE,2,M-fcub3,,,,native
M-350,2,M,2010-12-13,M-248,M-248,F-100,1,TRUE,1,M-fcub1,,,,native
M-351,1,M,2010-12-13,M-248,M-248,F-100,2,TRUE,2,,,,"first submissive, then on 110226 dominant over M-350",native
M-352,2,M,2010-12-15,M-234,M-234,L-194,,TRUE,,,,,,native
M-353,1,M,2010-12-18,M-099,M-099,E-134,1,TRUE,1,,,,,native
M-354,1,M,2010-12-18,M-099,M-099,E-134,2,TRUE,2,,,,,native
M-355,2,M,2010-12-20,M-201,M-201,E-090,,TRUE,,,,,,native
M-356,2,M,2011-01-12,M-236,M-236,E-134,1,TRUE,1,,,,,native
M-357,2,M,2011-01-12,M-236,M-236,E-134,2,TRUE,2,,,,,native
M-358,2,M,2011-01-16,M-272,M-272,N-115,1,TRUE,1,,,,,native
M-359,1,M,2011-01-16,M-272,M-272,,2,FALSE,2,,,,,native
M-360,,M,2011-01-19,M-256,M-256,,,FALSE,,,,,,native
M-361,1,M,2011-03-26,M-279,M-279,F-100,,TRUE,,,,,,native
M-362,1,M,2011-04-08,M-274,M-274,E-133,,TRUE,,,,,,native
M-363,1,M,2011-04-18,M-147,M-147,E-094,,TRUE,,,,,,native
M-364,2,M,2011-05-09,M-242,M-242,L-131,,TRUE,,,,,,native
M-365,1,M,2011-05-20,M-243,M-243,M-207,1,TRUE,1,,,,,native
M-366,1,M,2011-05-20,M-243,M-243,M-207,2,TRUE,2,,,,,native
M-367,1,M,2011-06-05,M-232,M-232,N-115,,TRUE,,,,,,native
M-368,2,M,2011-07-22,M-305,M-305,E-133,,TRUE,,Aza,,,,native
M-369,,M,2011-08-20,M-260,M-260,,1,FALSE,1,,,,,native
M-370,,M,2011-08-20,M-260,M-260,,2,FALSE,2,,,,,native
M-371,2,M,2011-10-28,M-263,M-263,,1,FALSE,1,,,,,native
M-372,1,M,2011-10-28,M-263,M-263,,2,FALSE,2,,,,,native
M-373,2,M,2011-11-03,M-273,M-273,,1,FALSE,1,,,,,native
M-374,,M,2011-11-03,M-273,M-273,,2,FALSE,2,,,,,native
M-375,,M,2011-11-20,M-295,M-295,,,FALSE,,,,,,native
M-376,2,M,2011-12-08,M-122,M-122,M-207,1,TRUE,1,,,,,native
M-377,1,M,2011-12-08,M-122,M-122,M-207,2,TRUE,2,,,,,native
M-378,,M,2012-01-23,M-283,M-283,,,FALSE,,,,,,native
M-379,,M,2012-04-21,M-234,M-234,,1,FALSE,1,,,,,native
M-380,,M,2012-04-21,M-234,M-234,,2,FALSE,2,,,,,native
M-381,2,M,2012-08-02,M-295,M-295,E-131,,TRUE,,Mantra,2023-11-27,vehicle?,no obvious injuries but found 2m from road,native
M-382,2,M,2012-08-10,M-180,M-180,E-142,,TRUE,,,,,,native
M-383,2,M,2012-08-13,M-287,M-287,L-131,,TRUE,,,,,,native
M-384,1,M,2012-08-19,M-201,M-201,L-194,,TRUE,,,,,,native
M-385,2,M,2012-09-01,M-242,M-242,E-134,1,TRUE,1,,,,,native
M-386,1,M,2012-09-01,M-242,M-242,,2,FALSE,2,,,,,native
M-387,,M,2013-02-01,M-243,M-243,,1,FALSE,1,,,starvation,starved after mother died,native
M-388,,M,2013-02-01,M-243,M-243,,2,FALSE,2,,,starvation,starved after mother died,native
M-389,2,M,2012-10-25,M-132,M-132,,1,FALSE,1,,,,,native
M-390,1,M,2012-10-25,M-132,M-132,X-066,2,TRUE,2,,,,,native
M-391,2,M,2013-07-05,M-274,M-274,E-134,,TRUE,,,,,,native
M-392,1,M,2013-08-01,M-263,M-263,L-194,1,TRUE,1,,,,,native
M-393,1,M,2013-08-01,M-263,M-263,L-194,2,TRUE,2,,,,,native
M-394,1,M,2013-08-23,M-279,M-279,X-066,1,TRUE,1,,,,,native
M-395,1,M,2013-08-23,M-279,M-279,X-066,2,TRUE,2,,,,,native
M-396,2,M,2013-09-30,M-148,M-148,,,FALSE,,,,,,native
M-397,2,M,2013-10-05,M-232,M-232,X-066,,TRUE,,,,,,native
M-398,1,M,2013-10-10,M-273,M-273,E-151,1,TRUE,1,,,,,native
M-399,2,M,2013-10-10,M-273,M-273,E-151,2,TRUE,2,,,,,native
M-400,2,M,2013-11-08,M-306,M-306,N-144,,TRUE,,,,,,native
M-401,,M,2013-11-16,M-260,M-260,,,FALSE,,,,,,native
M-402,2,M,2013-11-19,M-249,M-249,L-194,,TRUE,,,,,,native
M-403,2,M,2013-11-28,M-296,M-296,L-194,,TRUE,,M-chubby,,,,native
M-404,1,M,2014-02-12,M-295,M-295,,1,FALSE,1,M-dark male,,,,native
M-405,2,M,2014-02-12,M-295,M-295,,2,FALSE,2,,,,,native
M-406,1,M,2014-03-21,M-147,M-147,N-115,1,TRUE,1,,,,,native
M-407,1,M,2014-03-21,M-147,M-147,N-115,2,TRUE,2,,,,,native
M-408,1,M,2014-04-02,M-287,M-287,X-066,1,TRUE,1,,,,"not sure if these are cubs of M-287 because no pictures available. When large, they followed her together",native
M-409,1,M,2014-04-02,M-287,M-287,X-066,2,TRUE,2,,,,"not sure if these are cubs of M-287 because no pictures available. When large, they followed her together",native
M-410,1,M,2014-04-14,M-275,M-275,,,FALSE,,,,,,native
M-411,,M,2014-06-05,M-291,M-291,,1,FALSE,1,,,,,native
M-412,,M,2014-06-05,M-291,M-291,,2,FALSE,2,,,,,native
M-413,1,M,2014-12-20,M-132,M-132,E-161,,TRUE,,,,,,native
M-414,2,M,2015-01-17,M-295,M-295,N-115,1,TRUE,1,Haseena,,,,native
M-415,2,M,2015-02-10,M-274,M-274,M-207,,TRUE,,M-female1,,,,native
M-416,2,M,2015-01-17,M-295,M-295,N-115,2,TRUE,2,Ney,,,,native
M-417,1,M,2015-03-21,M-296,M-296,N-123,1,TRUE,1,M-male2,,,,native
M-418,2,M,2015-03-02,M-232,M-232,N-144,1,TRUE,1,M-light,,,,native
M-419,2,M,2015-03-21,M-296,M-296,M-207,2,TRUE,2,"Mandala, M-earnotch = M-female2",,,,native
M-420,2,M,2015-03-02,M-232,M-232,N-144,2,TRUE,2,M-female3,,,,native
M-421,2,M,2015-06-06,M-239,M-239,N-144,1,TRUE,1,"Kitela, M-female4",,,,native
M-422,1,M,2015-06-06,M-239,M-239,N-144,2,TRUE,2,M-male1,,,,native
M-423,2,M,2015-06-14,M-273,M-273,N-144,,TRUE,,M-female5,,,,native
M-424,2,M,2015-08-17,M-306,M-306,N-115,,TRUE,,M-spotty,,,,native
M-425,1,M,2015-08-24,M-263,M-263,X-066,1,TRUE,1,M-unknown,,,,native
M-426,1,M,2015-08-24,M-263,M-263,X-066,2,TRUE,2,"Phekdo, M-small",,,,native
M-427,2,M,2015-08-23,M-249,M-249,N-123,1,TRUE,1,,,,,native
M-428,1,M,2015-08-23,M-249,M-249,N-198,2,TRUE,2,,,,,native
M-429,2,M,2015-11-18,M-381,M-381,E-161,1,TRUE,1,Imara,,,,native
M-430,2,M,2015-11-18,M-381,M-381,E-161,2,TRUE,2,,,,,native
M-431,1,M,2015-11-27,M-287,M-287,N-144,1,TRUE,1,,,,,native
M-432,1,M,2015-11-27,M-287,M-287,N-144,2,TRUE,2,,,,,native
M-433,2,M,2016-05-22,M-376,M-376,N-144,1,TRUE,1,Shukria ,,,,native
M-434,1,M,2016-05-22,M-376,M-376,N-144,2,TRUE,2,,,,,native
M-435,1,M,2016-05-30,M-295,M-295,N-123,,TRUE,,,,,,native
M-436,1,M,2016-06-28,,,,,FALSE,,,,,,native
M-437,2,M,2016-10-25,M-249,M-249,N-123,1,TRUE,1,,,,,native
M-438,1,M,2016-11-18,M-383,M-383,N-144,1,TRUE,1,,,,,native
M-439,,M,2016-11-18,M-383,M-383,,2,FALSE,2,,,,,native
M-440,1,M,2016-11-27,M-403,M-403,N-196,,TRUE,,,,,,native
M-441,,M,2016-10-25,M-249,M-249,,2,FALSE,2,,,,initially given birth date 2017-01-14 but changed to match date of potential sibling M-437,native
M-442,1,M,2017-01-18,M-306,M-306,X-100,1,TRUE,1,,,,,native
M-443,1,M,2017-01-18,M-306,M-306,X-100,2,TRUE,2,,,,,native
M-444,1,M,2017-02-22,M-274,M-274,N-196,,TRUE,,,,,,native
M-445,2,M,2017-03-02,M-296,M-296,N-123,2,TRUE,2,,,,seemed larger than M-448 (birthdate given for 20170302) but submissive to M-448 when both su 20171028. Possible adoption?,native
M-446,1,M,2017-03-12,M-381,M-381,E-161,1,TRUE,1,,,,,native
M-447,1,M,2017-03-12,M-381,M-381,E-161,2,TRUE,2,M9,,,,native
M-448,1,M,2017-03-02,M-296,M-296,N-123,1,TRUE,1,M6,,,,native
M-449,2,M,2016-09-12,M-273,M-273,X-100,,TRUE,,Mushkil,,,mother determined based on genetic data,native
M-450,2,M,2017-05-22,M-287,M-287,X-066,1,TRUE,1,,,,not 100% sure about ID,native
M-451,2,M,2017-05-22,M-287,M-287,X-066,2,TRUE,2,,,,,native
M-452,1,M,2017-05-26,M-263,M-263,N-196,1,TRUE,1,,,,,native
M-453,1,M,2017-05-26,M-263,M-263,N-196,2,TRUE,2,,,,,native
M-454,1,M,2017-08-26,M-295,M-295,N-123,2,TRUE,2,Chotu,,,"with ear notch left ear 1ocl, was dominant in Nov 2017 but submissive and MUCH smaller in Feb 2018",native
M-455,1,M,2017-08-26,M-295,M-295,N-123,1,TRUE,1,,,,,native
M-456,2,M,2017-09-16,M-402,M-402,X-113,2,TRUE,2,M3,,,"sex of cubs of pictures correct, but need confirmation of mother; confirmed 2018-08-12",native
M-457,2,M,2017-09-16,M-402,M-402,,1,FALSE,1,M4,,,"sex of cubs of pictures correct, but need confirmation of mother; confirmed 2018-08-12",native
M-458,,M,2017-10-14,M-416,M-416,,,FALSE,,,,,,native
M-459,,M,2017-12-08,M-414,M-414,,,FALSE,,,,,,native
M-460,,M,2017-10-28,,,,,FALSE,,,,,,native
M-461,2,M,2017-11-24,M-391,M-391,N-144,1,TRUE,1,,,,,native
M-462,,M,2017-11-24,M-391,M-391,,2,FALSE,2,,,,,native
M-463,2,M,2018-03-26,M-403,M-403,N-196,,TRUE,,M-female,,,,native
M-464,1,M,2018-06-01,M-416,M-416,E-226,,TRUE,,Chaand,,,,native
M-465,1,M,2018-06-04,M-383,M-383,N-144,,TRUE,,,,,is male if pictures confirmed,native
M-466,1,M,2018-06-10,M-419,M-419,N-196,,TRUE,,,,,,native
M-467,2,M,2018-10-25,M-381,M-381,N-144,,TRUE,,M-cub2,,,,native
M-468,2,M,2018-12-25,M-295,M-295,N-196,1,TRUE,1,M-cub3,,,,native
M-469,2,M,2019-01-07,M-376,M-376,E-226,,TRUE,,M-cub4,,,,native
M-470,1,M,2019-02-07,M-414,M-414,X-117,1,TRUE,1,M-cub5,,,,native
M-471,1,M,2019-02-07,M-414,M-414,,2,FALSE,2,M-Dark,,,,native
M-472,1,M,2019-02-28,M-429,M-429,X-106,2,TRUE,2,M-429_cub1,,,,native
M-473,1,M,2019-02-28,M-429,M-429,X-106,1,TRUE,1,"M-429_cub2, M-bold spots",,,,native
M-474,1,M,2019-03-07,M-296,M-296,M-426,1,TRUE,1,M-296_cub1,,,,native
M-475,1,M,2019-03-07,M-296,M-296,M-426,2,TRUE,2,M-296_cub1,,,,native
M-476,2,M,2019-01-19,M-287,M-287,E-226,1,TRUE,1,,,,,native
M-477,1,M,2019-01-19,M-287,M-287,E-226,2,TRUE,2,,,,,native
M-478,2,M,2019-02-22,,,,1,FALSE,1,"M-female, M1",,,,native
M-479,,M,2019-02-22,,,,2,FALSE,2,M2,,,,native
M-480,1,M,2018-12-25,M-295,M-295,N-196,2,TRUE,2,M3,,,"M-295 su M-480 but only after M-468 disappeared; M-480 estimated to be born 2019-03-24 but when genetics confirmed that it is son of M-295 and of same father as M-468, birthdate adjusted to be same as for M-468",native
M-481,2,M,2019-08-12,M-416,M-416,X-117,1,TRUE,1,"Uangaza, M-416_cub1",,,,native
M-482,2,M,2019-08-12,M-416,M-416,X-117,2,TRUE,2,M-416_cub2,,,,native
M-483,2,M,2019-08-30,M-263,M-263,X-113,,TRUE,,"Pooza, M-263_cub1",2019-11-12,"was seen paralised three days before death, and seen suckling two days before death. Probably infanticide because it also had a fresh wound on front when first seen paralised",,native
M-484,2,M,2019-12-02,M-419,M-419,X-113,1,TRUE,1,M-shy,,,,native
M-485,2,M,2019-12-02,M-419,M-419,X-113,2,TRUE,2,M-female1,,,,native
M-486,2,M,2019-12-15,M-414,M-414,X-113,1,TRUE,1,M-414_cub1,,,,native
M-487,2,M,2019-12-15,M-414,M-414,X-113,2,TRUE,2,M-414_cub2,,,,native
M-488,1,M,2020-06-01,M-445,M-445,M-425,,TRUE,,M-445_cub1,,,,native
M-489,1,M,2020-06-18,M-263,M-263,N-123,,TRUE,,,,,,native
M-490,2,M,2020-05-05,M-383,M-383,,,FALSE,,M-spotty-female,,,,native
M-491,1,M,2020-07-02,M-295,M-295,M-409,,TRUE,,M-spotty,,,,native
