"ID","sex","birthclan","birthdate","mothergenetic","mothersocial","father","litterdominance","DNA","litterdominancegenetic","name2","deathconfirmed","deathcause","comments","date_lastsighting"
"M-327",1,"M",2009-01-12,"M-266","M-266","N-166",1,0,NA,NA,NA,NA,NA,2013-04-12
"M-328",1,"M",2009-01-12,"M-266","M-266","N-166",2,0,NA,NA,NA,NA,NA,2019-07-12
"M-329",1,"M",2009-02-12,"M-082","M-082","A-152",1,0,NA,NA,NA,NA,NA,2018-10-12
"M-330",2,"M",2009-02-12,"M-082","M-082","A-152",2,0,NA,NA,NA,NA,NA,2012-04-12
"M-331",1,"M",2009-03-12,"M-163","M-163","S-075",1,0,NA,NA,NA,NA,NA,2017-07-12
"M-332",1,"M",2009-03-12,"M-163","M-163","S-075",2,0,NA,NA,NA,NA,NA,2019-04-12
"M-333",1,"M",2009-04-12,"M-135","M-135","A-152",1,0,NA,NA,NA,NA,NA,2009-10-12
"M-334",1,"M",2009-04-12,"M-135","M-135","A-152",2,0,NA,NA,NA,NA,NA,2021-10-12
"M-335",2,"M",2009-08-12,"M-140","M-140","A-152",1,0,NA,NA,NA,NA,NA,2011-01-12
"M-336",1,"M",2009-10-12,"M-279","M-279","S-114",1,0,NA,NA,NA,NA,NA,2020-11-12
"M-337",1,"M",2009-10-12,"M-272","M-272","N-166",1,0,NA,NA,NA,NA,NA,2010-07-12
"M-338",1,"M",2009-12-12,"M-199","M-199","S-078",1,0,NA,NA,NA,NA,NA,2010-09-12
"M-339",1,"M",2009-12-12,"M-239","M-239","F-097",1,0,NA,NA,NA,NA,NA,2022-05-12
"M-340",2,"M",2010-01-12,"M-252","M-252","N-166",1,0,NA,NA,NA,NA,NA,2013-03-12
"M-341",2,"M",2010-01-12,"M-017","M-017","A-152",1,0,NA,NA,NA,NA,NA,2010-08-12
"M-342",2,"M",2010-02-12,"M-280","M-280","S-114",1,0,NA,NA,NA,NA,NA,2011-02-12
"M-343",1,"M",2010-02-12,"M-280","M-280","S-114",2,0,NA,NA,NA,NA,NA,2010-09-12
"M-344",1,"M",2010-02-12,"M-263","M-263","N-166",1,0,NA,NA,NA,NA,NA,2010-07-12
"M-345",2,"M",2010-02-12,"M-263","M-263","N-166",2,0,NA,NA,NA,NA,NA,2013-02-12
"M-346",2,"M",2010-02-12,"M-223","M-223","F-097",1,0,NA,NA,NA,NA,NA,2012-12-12
"M-347",1,"M",2010-03-12,"M-264","M-264","N-166",1,0,NA,NA,NA,NA,NA,2011-07-12
"M-348",1,"M",2010-03-12,"M-234","M-234","N-150",1,0,NA,NA,NA,NA,NA,2011-07-12
"M-349",2,"M",2010-03-12,"M-226","M-226","N-150",1,0,NA,NA,NA,NA,NA,2014-11-12
"M-350",1,"M",2010-04-12,"M-294","M-294","A-309",1,0,NA,NA,NA,NA,NA,2012-01-12
"M-351",1,"M",2010-04-12,"M-253","M-253","N-166",1,0,NA,NA,NA,NA,NA,2011-03-12
"M-352",2,"M",2010-04-12,"M-163","M-163","S-075",1,0,NA,NA,NA,NA,NA,2012-02-12
"M-353",2,"M",2010-07-12,"M-266","M-266","N-166",1,0,NA,NA,NA,NA,NA,2016-07-12
"M-354",2,"M",2010-07-12,"M-157","M-157","A-152",1,0,NA,NA,NA,NA,NA,2012-04-12
"M-355",2,"M",2010-08-12,"M-293","M-293","E-164",1,0,NA,NA,NA,NA,NA,2013-02-12
"M-356",1,"M",2010-08-12,"M-293","M-293","E-164",2,0,NA,NA,NA,NA,NA,2020-07-12
"M-357",2,"M",2010-09-12,"M-318","M-318","A-328",1,0,NA,NA,NA,NA,NA,2013-04-12
"M-358",1,"M",2010-09-12,"M-318","M-318","A-328",2,0,NA,NA,NA,NA,NA,2011-05-12
"M-359",2,"M",2010-09-12,"M-237","M-237","N-150",1,0,NA,NA,NA,NA,NA,2011-11-12
"M-360",2,"M",2010-10-12,"M-228","M-228","N-150",1,0,NA,NA,NA,NA,NA,2013-01-12
"M-361",1,"M",2010-12-12,"M-309","M-309","A-321",1,0,NA,NA,NA,NA,NA,2011-11-12
"M-362",2,"M",2010-12-12,"M-309","M-309","A-321",2,0,NA,NA,NA,NA,NA,2011-05-12
"M-363",2,"M",2010-12-12,"M-223","M-223","N-150",1,0,NA,NA,NA,NA,NA,2012-01-12
"M-364",1,"M",2011-01-12,"M-308","M-308","A-321",1,0,NA,NA,NA,NA,NA,2014-12-12
"M-365",1,"M",2011-02-12,"M-264","M-264","N-166",1,0,NA,NA,NA,NA,NA,2020-02-12
"M-366",1,"M",2011-02-12,"M-140","M-140","A-152",1,0,NA,NA,NA,NA,NA,2019-03-12
"M-367",2,"M",2011-02-12,"M-272","M-272","N-166",1,0,NA,NA,NA,NA,NA,2013-10-12
"M-368",2,"M",2011-02-12,"M-239","M-239","N-151",1,0,NA,NA,NA,NA,NA,2012-12-12
"M-369",2,"M",2011-03-12,"M-226","M-226","T-118",1,0,NA,NA,NA,NA,NA,2013-04-12
"M-370",2,"M",2011-03-12,"M-226","M-226","T-118",2,0,NA,NA,NA,NA,NA,2012-01-12
"M-371",2,"M",2011-04-12,"M-259","M-259","S-114",1,0,NA,NA,NA,NA,NA,2012-04-12
"M-372",2,"M",2011-04-12,"M-259","M-259","S-114",2,0,NA,NA,NA,NA,NA,2013-02-12
"M-373",1,"M",2011-05-12,"M-263","M-263","S-114",1,0,NA,NA,NA,NA,NA,2012-05-12
"M-374",2,"M",2011-05-12,"M-263","M-263","S-114",2,0,NA,NA,NA,NA,NA,2011-10-12
"M-375",1,"M",2011-05-12,"M-142","M-142","M-153",1,0,NA,NA,NA,NA,NA,2012-04-12
"M-376",1,"M",2011-05-12,"M-142","M-142","M-153",2,0,NA,NA,NA,NA,NA,2013-01-12
"M-377",1,"M",2011-06-12,"M-252","M-252","S-114",1,0,NA,NA,NA,NA,NA,2014-12-12
"M-378",1,"M",2011-07-12,"M-330","M-330","L-259",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-379",1,"M",2011-08-12,"M-297","M-297","E-164",1,0,NA,NA,NA,NA,NA,2019-09-12
"M-380",1,"M",2011-08-12,"M-234","M-234","T-118",1,0,NA,NA,NA,NA,NA,2012-01-12
"M-381",1,"M",2011-08-12,"M-234","M-234","T-118",2,0,NA,NA,NA,NA,NA,2013-01-12
"M-382",2,"M",2011-11-12,"M-264","M-264","S-114",1,0,NA,NA,NA,NA,NA,2012-05-12
"M-383",2,"M",2011-11-12,"M-264","M-264","S-114",2,0,NA,NA,NA,NA,NA,2022-03-12
"M-384",1,"M",2011-12-12,"M-300","M-300","E-164",1,0,NA,NA,NA,NA,NA,2019-06-12
"M-385",1,"M",2011-12-12,"M-318","M-318","A-328",1,0,NA,NA,NA,NA,NA,2012-05-12
"M-386",1,"M",2012-02-12,"M-311","M-311","A-321",1,0,NA,NA,NA,NA,NA,2013-03-12
"M-387",2,"M",2012-02-12,"M-289","M-289","E-154",1,0,NA,NA,NA,NA,NA,2012-12-12
"M-388",1,"M",2012-02-12,"M-263","M-263","S-114",1,0,NA,NA,NA,NA,NA,2013-03-12
"M-389",1,"M",2012-02-12,"M-263","M-263","S-114",2,0,NA,NA,NA,NA,NA,2013-01-12
"M-390",2,"M",2012-03-12,"M-237","M-237","T-118",1,0,NA,NA,NA,NA,NA,2018-10-12
"M-391",2,"M",2012-03-12,"M-253","M-253","S-114",1,0,NA,NA,NA,NA,NA,2013-07-12
"M-392",2,"M",2012-04-12,"M-294","M-294","E-164",1,0,NA,NA,NA,NA,NA,2013-03-12
"M-393",1,"M",2012-06-12,"M-226","M-226","T-118",1,0,NA,NA,NA,NA,NA,2017-09-12
"M-394",2,"M",2012-06-12,"M-252","M-252","S-114",1,0,NA,NA,NA,NA,NA,2013-01-12
"M-395",2,"M",2012-07-12,"M-353","M-353","N-241",1,0,NA,NA,NA,NA,NA,2015-04-12
"M-396",2,"M",2012-08-12,"M-308","M-308","A-321",1,0,NA,NA,NA,NA,NA,2013-03-12
"M-397",1,"M",2012-08-12,"M-308","M-308","A-321",2,0,NA,NA,NA,NA,NA,2013-02-12
"M-398",2,"M",2012-08-12,"M-297","M-297","E-164",1,0,NA,NA,NA,NA,NA,2014-05-12
"M-399",2,"M",2012-09-12,"M-228","M-228","S-114",1,0,NA,NA,NA,NA,NA,2017-12-12
"M-400",2,"M",2012-09-12,"M-142","M-142","M-153",1,0,NA,NA,NA,NA,NA,2014-05-12
"M-401",2,"M",2012-09-12,"M-142","M-142","M-153",2,0,NA,NA,NA,NA,NA,2013-04-12
"M-402",1,"M",2012-10-12,"M-234","M-234","S-114",1,0,NA,NA,NA,NA,NA,2013-06-12
"M-403",2,"M",2013-01-12,"M-223","M-223","S-114",1,0,NA,NA,NA,NA,NA,2022-08-12
"M-404",2,"M",2013-03-12,"M-308","M-308","A-321",1,0,NA,NA,NA,NA,NA,2021-06-12
"M-405",1,"M",2013-03-12,"M-308","M-308","A-321",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-406",1,"M",2013-03-12,"M-318","M-318","S-138",1,0,NA,NA,NA,NA,NA,2014-07-12
"M-407",1,"M",2013-05-12,"M-263","M-263","S-114",1,0,NA,NA,NA,NA,NA,2013-10-12
"M-408",2,"M",2013-06-12,"M-300","M-300","E-164",1,0,NA,NA,NA,NA,NA,2018-04-12
"M-409",1,"M",2013-06-12,"M-300","M-300","E-164",2,0,NA,NA,NA,NA,NA,2016-11-12
"M-410",1,"M",2013-07-12,"M-140","M-140","S-075",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-411",1,"M",2013-07-12,"M-140","M-140","S-075",2,0,NA,NA,NA,NA,NA,2014-08-12
"M-412",2,"M",2013-11-12,"M-237","M-237","S-114",1,0,NA,NA,NA,NA,NA,2014-06-12
"M-413",1,"M",2013-11-12,"M-272","M-272","S-114",1,0,NA,NA,NA,NA,NA,2014-08-12
"M-414",1,"M",2014-01-12,"M-353","M-353","N-241",1,0,NA,NA,NA,NA,NA,2014-12-12
"M-415",1,"M",2014-01-12,"M-234","M-234","S-114",1,0,NA,NA,NA,NA,NA,2014-08-12
"M-416",2,"M",2014-01-12,"M-234","M-234","S-114",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-417",1,"M",2014-01-12,"M-289","M-289","E-154",1,0,NA,NA,NA,NA,NA,2022-02-12
"M-418",2,"M",2014-01-12,"M-289","M-289","E-154",2,0,NA,NA,NA,NA,NA,2017-12-12
"M-419",2,"M",2014-02-12,"M-226","M-226","S-114",1,0,NA,NA,NA,NA,NA,2020-12-12
"M-420",2,"M",2014-02-12,"M-297","M-297","E-164",1,0,NA,NA,NA,NA,NA,2016-03-12
"M-421",2,"M",2014-03-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2018-06-12
"M-422",2,"M",2014-05-12,"M-223","M-223","S-114",1,0,NA,NA,NA,NA,NA,2016-09-12
"M-423",1,"M",2014-05-12,"M-318","M-318","S-138",1,0,NA,NA,NA,NA,NA,2017-03-12
"M-424",2,"M",2014-05-12,"M-318","M-318","S-138",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-425",2,"M",2014-06-12,"M-349","M-349","S-170",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-426",1,"M",2014-06-12,"M-349","M-349","S-170",2,0,NA,NA,NA,NA,NA,2016-03-12
"M-427",1,"M",2014-08-12,"M-234","M-234","S-114",1,0,NA,NA,NA,NA,NA,2019-01-12
"M-428",2,"M",2014-08-12,"M-234","M-234","S-114",2,0,NA,NA,NA,NA,NA,2022-09-12
"M-429",1,"M",2014-11-12,"M-228","M-228","S-114",1,0,NA,NA,NA,NA,NA,2019-08-12
"M-430",1,"M",2014-11-12,"M-228","M-228","S-114",2,0,NA,NA,NA,NA,NA,2016-02-12
"M-431",2,"M",2015-02-12,"M-353","M-353","N-241",1,0,NA,NA,NA,NA,NA,2018-01-12
"M-432",2,"M",2015-07-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2018-06-12
"M-433",2,"M",2015-07-12,"M-383","M-383","T-168",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-434",1,"M",2015-07-12,"M-226","M-226","S-114",1,0,NA,NA,NA,NA,NA,2019-11-12
"M-435",2,"M",2015-08-12,"M-408","M-408","S-235",1,0,NA,NA,NA,NA,NA,2017-12-12
"M-436",2,"M",2015-08-12,"M-408","M-408","S-235",2,0,NA,NA,NA,NA,NA,2018-08-12
"M-437",2,"M",2015-08-12,"M-223","M-223","S-114",1,0,NA,NA,NA,NA,NA,2016-04-12
"M-438",2,"M",2015-09-12,"M-353","M-353","N-241",1,0,NA,NA,NA,NA,NA,2016-11-12
"M-439",2,"M",2015-11-12,"M-234","M-234","S-114",1,0,NA,NA,NA,NA,NA,2018-08-12
"M-440",1,"M",2015-11-12,"M-289","M-289","A-321",1,0,NA,NA,NA,NA,NA,2018-09-12
"M-441",2,"M",2015-12-12,"M-390","M-390","F-091",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-442",2,"M",2016-01-12,"M-228","M-228","S-114",1,0,NA,NA,NA,NA,NA,2016-11-12
"M-443",2,"M",2016-01-12,"M-228","M-228","S-114",2,0,NA,NA,NA,NA,NA,2018-04-12
"M-444",2,"M",2016-02-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2018-08-12
"M-445",1,"M",2016-02-12,"M-383","M-383","T-168",2,0,NA,NA,NA,NA,NA,2016-08-12
"M-446",1,"M",2016-07-12,"M-234","M-234","S-114",1,0,NA,NA,NA,NA,NA,2018-05-12
"M-447",2,"M",2016-08-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2018-03-12
"M-448",2,"M",2016-09-12,"M-408","M-408","S-235",1,0,NA,NA,NA,NA,NA,2018-03-12
"M-449",2,"M",2016-09-12,"M-408","M-408","S-235",2,0,NA,NA,NA,NA,NA,2018-08-12
"M-450",1,"M",2017-01-12,"M-424","M-424","S-265",1,0,NA,NA,NA,NA,NA,2018-02-12
"M-451",1,"M",2017-02-12,"M-390","M-390","F-091",1,0,NA,NA,NA,NA,NA,2018-12-12
"M-452",2,"M",2017-03-12,"M-399","M-399","A-421",1,0,NA,NA,NA,NA,NA,2019-09-12
"M-453",2,"M",2017-07-12,"M-404","M-404","L-354",1,0,NA,NA,NA,NA,NA,2018-04-12
"M-454",2,"M",2017-07-12,"M-416","M-416","S-254",1,0,NA,NA,NA,NA,NA,2018-03-12
"M-455",1,"M",2017-07-12,"M-408","M-408","L-354",1,0,NA,NA,NA,NA,NA,2018-01-12
"M-456",1,"M",2017-07-12,"M-408","M-408","L-354",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-457",2,"M",2017-08-12,"M-226","M-226","S-114",1,0,NA,NA,NA,NA,NA,2018-06-12
"M-458",1,"M",2017-08-12,"M-226","M-226","S-114",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-459",1,"M",2017-11-12,"M-439","M-439","S-307",1,0,NA,NA,NA,NA,NA,2018-08-12
"M-460",1,"M",2018-01-12,"M-433","M-433","S-307",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-461",2,"M",2018-01-12,"M-424","M-424","S-265",1,0,NA,NA,NA,NA,NA,2018-10-12
"M-462",2,"M",2018-02-12,"M-436","M-436","S-307",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-463",1,"M",2018-04-12,"M-419","M-419","S-254",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-464",2,"M",2018-04-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-465",1,"M",2018-04-12,"M-383","M-383","T-168",2,0,NA,NA,NA,NA,NA,2018-09-12
"M-466",2,"M",2018-06-12,"M-444","M-444","S-307",1,0,NA,NA,NA,NA,NA,2018-11-12
"M-467",1,"M",2018-06-12,"M-444","M-444","S-307",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-468",1,"M",2018-06-12,"M-289","M-289","A-317",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-469",1,"M",2018-06-12,"M-289","M-289","A-317",2,0,NA,NA,NA,NA,NA,2021-11-12
"M-470",1,"M",2018-09-12,"M-403","M-403","L-354",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-471",1,"M",2018-09-12,"M-404","M-404","L-354",1,0,NA,NA,NA,NA,NA,2019-05-12
"M-472",1,"M",2018-11-12,"M-428","M-428","S-265",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-473",1,"M",2019-01-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-474",2,"M",2019-01-12,"M-383","M-383","T-168",2,0,NA,NA,NA,NA,NA,2019-10-12
"M-475",1,"M",2019-03-12,"M-416","M-416","S-254",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-476",1,"M",2019-04-12,"M-433","M-433","S-307",1,0,NA,NA,NA,NA,NA,2020-01-12
"M-477",2,"M",2019-05-12,"M-441","M-441","S-307",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-478",1,"M",2019-10-12,"M-404","M-404","L-354",1,0,NA,NA,NA,NA,NA,2020-12-12
"M-479",1,"M",2020-01-12,"M-424","M-424","S-265",1,0,NA,NA,NA,NA,NA,2020-06-12
"M-480",1,"M",2020-04-12,"M-403","M-403","L-354",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-481",2,"M",2020-04-12,"M-403","M-403","L-354",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-482",1,"M",2020-05-12,"M-419","M-419","S-254",1,0,NA,NA,NA,NA,NA,2021-04-12
"M-483",1,"M",2020-06-12,"M-433","M-433","S-307",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-484",2,"M",2020-06-12,"M-433","M-433","S-307",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-485",1,"M",2020-06-12,"M-428","M-428","S-265",1,0,NA,NA,NA,NA,NA,2021-01-12
"M-486",1,"M",2020-07-12,"M-425","M-425","S-265",1,0,NA,NA,NA,NA,NA,2021-06-12
"M-487",1,"M",2020-07-12,"M-425","M-425","S-265",2,0,NA,NA,NA,NA,NA,2021-07-12
"M-488",2,"M",2020-12-12,"M-383","M-383","T-168",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-489",2,"M",2020-12-12,"M-383","M-383","T-168",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-490",1,"M",2020-12-12,"M-441","M-441","S-307",1,0,NA,NA,NA,NA,NA,2021-11-12
"M-491",2,"M",2020-12-12,"M-441","M-441","S-307",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-492",2,"M",2021-01-12,"M-416","M-416","S-254",1,0,NA,NA,NA,NA,NA,2021-09-12
"M-493",2,"M",2021-01-12,"M-416","M-416","S-254",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-494",1,"M",2021-02-12,"M-464","M-464","S-365",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-495",1,"M",2021-02-12,"M-464","M-464","S-365",2,0,NA,NA,NA,NA,NA,2022-06-12
"M-496",2,"M",2021-02-12,"M-424","M-424","S-268",1,0,NA,NA,NA,NA,NA,2021-11-12
"M-497",2,"M",2021-02-12,"M-424","M-424","S-268",2,0,NA,NA,NA,NA,NA,2022-02-12
"M-498",1,"M",2021-02-12,"M-428","M-428","S-268",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-499",2,"M",2021-04-12,"M-462","M-462","S-365",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-500",1,"M",2022-01-12,"M-477","M-477","L-430",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-501",2,"M",2022-01-12,"M-477","M-477","L-430",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-502",2,"M",2022-01-12,"M-462","M-462","F-287",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-503",1,"M",2022-01-12,"M-462","M-462","F-287",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-504",2,"M",2022-01-12,"M-464","M-464","F-287",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-505",2,"M",2022-01-12,"M-464","M-464","F-287",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-506",2,"M",2022-01-12,"M-424","M-424","S-268",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-507",2,"M",2022-01-12,"M-424","M-424","S-268",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-508",1,"M",2022-01-12,"M-416","M-416","S-268",1,0,NA,NA,NA,NA,NA,2022-10-12
"M-509",1,"M",2022-01-12,"M-416","M-416","S-268",2,0,NA,NA,NA,NA,NA,2022-08-12
"M-510",2,"M",2022-03-12,"M-425","M-425","S-268",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-511",1,"M",2022-04-12,"M-433","M-433","L-311",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-512",2,"M",2022-08-12,"M-403","M-403","L-354",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-513",1,"M",2022-08-12,"M-403","M-403","L-354",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-514",2,"M",2022-10-12,"M-464","M-464","F-287",1,0,NA,NA,NA,NA,NA,2022-12-12
"M-515",2,"M",2022-10-12,"M-464","M-464","F-287",2,0,NA,NA,NA,NA,NA,2022-12-12
"M-516",2,"M",2022-10-12,"M-477","M-477","L-430",1,0,NA,NA,NA,NA,NA,2022-12-12
"N-001",2,"N",1992-06-24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2009-03-12
"N-002",2,"N",1987-06-24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2001-09-12
"N-003",2,"N",1987-06-25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1997-10-12
"N-005",2,"N",1989-06-23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1998-05-12
"N-006",2,"N",1989-06-24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2007-03-12
"N-007",2,"N",1994-01-27,"N-006","N-006",NA,1,0,NA,NA,NA,NA,NA,1998-11-12
"N-008",2,"N",1994-04-17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1998-12-12
"N-040",1,"N",1994-05-18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2004-12-12
"N-041",1,"N",1994-11-18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2002-12-12
"N-042",1,"N",1994-04-15,"N-006","N-006",NA,1,0,NA,NA,NA,NA,NA,2008-04-12
"N-043",1,"N",1992-04-14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2002-06-12
"N-044",1,"N",1992-01-17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2000-06-12
"N-045",1,"N",1994-03-28,"N-005","N-005",NA,1,0,NA,NA,NA,NA,NA,2003-06-12
"N-046",1,"N",1995-04-02,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2006-02-12
"N-047",1,"N",1995-09-02,"N-005","N-005",NA,1,0,NA,NA,NA,NA,NA,1996-04-12
"N-081",1,"N",1995-07-21,"N-002","N-002",NA,1,0,NA,NA,NA,NA,NA,2005-12-12
"N-082",2,"N",1996-05-12,"N-006","N-006","N-044",1,0,NA,NA,NA,NA,NA,2005-04-12
"N-083",2,"N",1996-05-12,"N-002","N-002","N-044",1,0,NA,NA,NA,NA,NA,2001-04-12
"N-084",1,"N",1996-05-12,"N-002","N-002","N-044",2,0,NA,NA,NA,NA,NA,2013-08-12
"N-085",2,"N",1996-06-12,"N-005","N-005","N-044",1,0,NA,NA,NA,NA,NA,2004-01-12
"N-086",2,"N",1996-06-12,"N-003","N-003","N-044",1,0,NA,NA,NA,NA,NA,1998-06-12
"N-087",2,"N",1996-07-12,"N-001","N-001","A-053",1,0,NA,NA,NA,NA,NA,1998-03-12
"N-088",2,"N",1996-07-12,"N-001","N-001","A-053",2,0,NA,NA,NA,NA,NA,2007-08-12
"N-089",2,"N",1996-08-12,"N-007","N-007","A-053",1,0,NA,NA,NA,NA,NA,1998-07-12
"N-090",2,"N",1997-01-12,"N-002","N-002","N-044",1,0,NA,NA,NA,NA,NA,1997-07-12
"N-091",1,"N",1997-02-12,"N-006","N-006","N-044",1,0,NA,NA,NA,NA,NA,1998-06-12
"N-092",1,"N",1997-02-12,"N-006","N-006","N-044",2,0,NA,NA,NA,NA,NA,2004-06-12
"N-093",2,"N",1997-03-12,"N-003","N-003","N-044",1,0,NA,NA,NA,NA,NA,2001-12-12
"N-094",2,"N",1997-09-12,"N-008","N-008","A-053",1,0,NA,NA,NA,NA,NA,1998-07-12
"N-095",1,"N",1997-09-12,"N-007","N-007","A-053",1,0,NA,NA,NA,NA,NA,2011-03-12
"N-096",2,"N",1997-11-12,"N-002","N-002","N-044",1,0,NA,NA,NA,NA,NA,1998-12-12
"N-097",2,"N",1997-11-12,"N-002","N-002","N-044",2,0,NA,NA,NA,NA,NA,1999-10-12
"N-098",1,"N",1997-12-12,"N-005","N-005","N-044",1,0,NA,NA,NA,NA,NA,2003-02-12
"N-099",2,"N",1998-02-12,"N-006","N-006","N-044",1,0,NA,NA,NA,NA,NA,1998-11-12
"N-100",2,"N",1998-02-12,"N-006","N-006","N-044",2,0,NA,NA,NA,NA,NA,2005-05-12
"N-101",1,"N",1998-04-12,"N-001","N-001","A-053",1,0,NA,NA,NA,NA,NA,2009-01-12
"N-102",1,"N",1998-04-12,"N-001","N-001","A-053",2,0,NA,NA,NA,NA,NA,2011-06-12
"N-103",1,"N",1998-09-12,"N-002","N-002","N-044",1,0,NA,NA,NA,NA,NA,2013-12-12
"N-104",2,"N",1998-11-12,"N-006","N-006","N-044",1,0,NA,NA,NA,NA,NA,2004-03-12
"N-105",1,"N",1998-11-12,"N-006","N-006","N-044",2,0,NA,NA,NA,NA,NA,2007-07-12
"N-106",1,"N",1999-02-12,"N-082","N-082","T-040",1,0,NA,NA,NA,NA,NA,2006-11-12
"N-107",1,"N",1999-02-12,"N-082","N-082","T-040",2,0,NA,NA,NA,NA,NA,2004-08-12
"N-108",1,"N",1999-06-12,"N-001","N-001","A-053",1,0,NA,NA,NA,NA,NA,2000-04-12
"N-109",2,"N",1999-06-12,"N-001","N-001","A-053",2,0,NA,NA,NA,NA,NA,2000-06-12
"N-110",1,"N",1999-07-12,"N-006","N-006","N-044",1,0,NA,NA,NA,NA,NA,2000-07-12
"N-111",2,"N",1999-07-12,"N-006","N-006","N-044",2,0,NA,NA,NA,NA,NA,2016-07-12
"N-112",2,"N",1999-08-12,"N-093","N-093","L-082",1,0,NA,NA,NA,NA,NA,2010-02-12
"N-113",2,"N",1999-12-12,"N-085","N-085","T-040",1,0,NA,NA,NA,NA,NA,2002-09-12
"N-114",1,"N",2000-01-12,"N-006","N-006","A-053",1,0,NA,NA,NA,NA,NA,2006-02-12
"N-115",2,"N",2000-03-12,"N-082","N-082","T-040",1,0,NA,NA,NA,NA,NA,2003-01-12
"N-116",1,"N",2000-03-12,"N-002","N-002","A-053",1,0,NA,NA,NA,NA,NA,2002-01-12
"N-117",1,"N",2000-03-12,"N-002","N-002","A-053",2,0,NA,NA,NA,NA,NA,2000-12-12
"N-118",2,"N",2000-04-12,"N-083","N-083","T-040",1,0,NA,NA,NA,NA,NA,2015-07-12
"N-119",2,"N",2000-07-12,"N-100","N-100","S-047",1,0,NA,NA,NA,NA,NA,2008-05-12
"N-120",1,"N",2000-09-12,"N-002","N-002","A-053",1,0,NA,NA,NA,NA,NA,2001-08-12
"N-121",2,"N",2000-09-12,"N-002","N-002","A-053",2,0,NA,NA,NA,NA,NA,2008-03-12
"N-122",2,"N",2000-09-12,"N-001","N-001","A-053",1,0,NA,NA,NA,NA,NA,2013-07-12
"N-123",2,"N",2001-03-12,"N-088","N-088","T-040",1,0,NA,NA,NA,NA,NA,2010-08-12
"N-124",2,"N",2001-03-12,"N-088","N-088","T-040",2,0,NA,NA,NA,NA,NA,2002-02-12
